formula,A1,A2,B1,B2,X,is_alloy,x_frac,Eg,dHf,dHd,A1_NdValence,A1_NValence,A1_Electronegativity,A1_AtomicRadius,A1_GSbandgap,A1_GSmagmom,A1_MeltingT,A2_NdValence,A2_NValence,A2_Electronegativity,A2_AtomicRadius,A2_GSbandgap,A2_GSmagmom,A2_MeltingT,B1_NdValence,B1_NValence,B1_Electronegativity,B1_AtomicRadius,B1_GSbandgap,B1_GSmagmom,B1_MeltingT,B2_NdValence,B2_NValence,B2_Electronegativity,B2_AtomicRadius,B2_GSbandgap,B2_GSmagmom,B2_MeltingT,X_NdValence,X_NValence,X_Electronegativity,X_AtomicRadius,X_GSbandgap,X_GSmagmom,X_MeltingT
Cs4VSr3F12,Cs,,V,Sr,F,True,0.75,1.0578999999999996,-3.43053125,0.044287310311992734,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K2Rb2Cr3NiCl12,K,Rb,Cr,Ni,Cl,True,0.25,0.0,-1.5119219999999998,0.11318504770480686,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
KRbCrNiCl6,K,Rb,Cr,Ni,Cl,True,0.5,0.0,-1.4421012500000003,0.12408530737147228,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Rb2CrNi3Cl12,K,Rb,Cr,Ni,Cl,True,0.75,0.0,-1.3621407499999996,0.10696220924647415,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs4Mn3NiBr12,Cs,,Mn,Ni,Br,True,0.25,0.0,-1.291706,0.08500170039346555,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs2MnNiBr6,Cs,,Mn,Ni,Br,True,0.5,0.0,-1.2130012500000007,0.09814836532881,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs4MnNi3Br12,Cs,,Mn,Ni,Br,True,0.75,0.0,-1.1224640000000001,0.10258719788915593,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb4Mg3PbF12,Rb,,Mg,Pb,F,True,0.25,5.3601,-3.26434825,0.03971149035366217,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2MgPbF6,Rb,,Mg,Pb,F,True,0.5,4.3425,-3.059506,0.0697362653953304,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb4MgPb3F12,Rb,,Mg,Pb,F,True,0.75,4.1089,-2.8890995000000004,0.04431512443699859,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb4Fe3SnI12,Rb,,Fe,Sn,I,True,0.25,0.03810000000000002,-0.7767422499999999,0.09761143504955205,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2FeSnI6,Rb,,Fe,Sn,I,True,0.5,0.13160000000000016,-0.8522447500000006,0.07854797264211211,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb4FeSn3I12,Rb,,Fe,Sn,I,True,0.75,0.23179999999999978,-0.9369712500000003,0.050260510234671596,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2V3BaI12,Rb,Cs,V,Ba,I,True,0.25,0.17620000000000013,-1.1034629999999996,0.09323019470699201,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
RbCsVBaI6,Rb,Cs,V,Ba,I,True,0.5,0.1271,-1.3177280000000002,0.08085367595699156,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2VBa3I12,Rb,Cs,V,Ba,I,True,0.75,1.0600999999999998,-1.5583844999999996,0.04208565720699209,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2Fe3CuI12,Rb,Cs,Fe,Cu,I,True,0.25,0.0,-0.7522600000000004,0.0846239684569916,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,17.0,2.66,1.4,1.062,0.0,386.85
RbCsFeCuI6,Rb,Cs,Fe,Cu,I,True,0.5,0.0,-0.7391380000000002,0.10639741045699136,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2FeCu3I12,Rb,Cs,Fe,Cu,I,True,0.75,0.0,-0.7590294999999998,0.07742549529032505,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb4Ni3SrBr12,Rb,,Ni,Sr,Br,True,0.25,0.0,-1.2912955,0.09906511894950265,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2NiSrBr6,Rb,,Ni,Sr,Br,True,0.5,0.346,-1.5813779999999997,0.07503223744950249,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb4NiSr3Br12,Rb,,Ni,Sr,Br,True,0.75,1.1168,-1.879279,0.04318085594950105,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K4Ca3CuCl12,K,,Ca,Cu,Cl,True,0.25,0.0,-2.1306380000000003,0.033857999371468495,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2CaCuCl6,K,,Ca,Cu,Cl,True,0.5,0.04490000000000002,-1.8504722499999997,0.03014465637146957,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K4CaCu3Cl12,K,,Ca,Cu,Cl,True,0.75,0.0,-1.5703367500000003,0.020703564871469293,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Na2K2Ca3CoBr12,Na,K,Ca,Co,Br,True,0.25,0.3861,-1.79413075,0.05826676886799964,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
NaKCaCoBr6,Na,K,Ca,Co,Br,True,0.5,0.2954,-1.4990362500000003,0.09046408970133335,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Na2K2CaCo3Br12,Na,K,Ca,Co,Br,True,0.75,0.22020000000000006,-1.2130632499999998,0.11353991053466661,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb4Pd3PbCl12,Rb,,Pd,Pb,Cl,True,0.25,0.13979999999999992,-1.3858267499999997,0.04819809770481198,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,10.0,10.0,2.2,1.4,0.0,0.0,1828.05,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2PdPbCl6,Rb,,Pd,Pb,Cl,True,0.5,0.12729999999999997,-1.4740015,0.06379996337147853,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,10.0,10.0,2.2,1.4,0.0,0.0,1828.05,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb4PdPb3Cl12,Rb,,Pd,Pb,Cl,True,0.75,0.7965,-1.583811,0.04319997287147581,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,10.0,10.0,2.2,1.4,0.0,0.0,1828.05,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2Cs2Pd3PtCl12,Rb,Cs,Pd,Pt,Cl,True,0.25,0.0,-1.27869375,0.06302433627147419,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,10.0,10.0,2.2,1.4,0.0,0.0,1828.05,9.0,24.0,2.28,1.35,0.0,0.0,2041.4,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb4Cr3BaI12,Rb,,Cr,Ba,I,True,0.25,0.15660000000000007,-1.06111425,0.08969127645699171,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2CrBaI6,Rb,,Cr,Ba,I,True,0.5,0.05040000000000022,-1.282497,0.08205360412365925,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb4CrBa3I12,Rb,,Cr,Ba,I,True,0.75,0.0,-1.5127927500000002,0.0655029317903244,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Na2Rb2Mn3ZnF12,Na,Rb,Mn,Zn,F,True,0.25,1.4141,-2.7346449999999995,0.03372475513915241,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.35,0.0,0.0,312.46,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.98,0.5,1.97,0.0,53.5
NaRbMnZnF6,Na,Rb,Mn,Zn,F,True,0.5,1.0805,-2.7194930000000004,0.04008979507449695,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.35,0.0,0.0,312.46,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Na2Rb2MnZn3F12,Na,Rb,Mn,Zn,F,True,0.75,1.3009,-2.7041707500000007,0.04556602597541204,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.35,0.0,0.0,312.46,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Cs4Co3ZnCl12,Cs,,Co,Zn,Cl,True,0.25,0.34189999999999987,-1.366825,0.12782779937147337,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs2CoZnCl6,Cs,,Co,Zn,Cl,True,0.5,0.19220000000000015,-1.4623959999999996,0.12276624287147442,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs4CoZn3Cl12,Cs,,Co,Zn,Cl,True,0.75,0.0484,-1.56487,0.10662816940272357,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Rb2V3PbBr12,K,Rb,V,Pb,Br,True,0.25,0.3860000000000001,-1.3475552500000005,0.06347378019950023,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.96,1.15,1.457,0.0,265.8
KRbVPbBr6,K,Rb,V,Pb,Br,True,0.5,0.3133999999999999,-1.3721139999999998,0.057474033449501416,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K2Rb2VPb3Br12,K,Rb,V,Pb,Br,True,0.75,0.7369000000000001,-1.4156522500000002,0.03249478669949912,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2Cs2Cu3CdF12,Rb,Cs,Cu,Cd,F,True,0.25,0.0,-2.344495,0.03124174211966535,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.98,0.5,1.97,0.0,53.5
RbCsCuCdF6,Rb,Cs,Cu,Cd,F,True,0.5,0.0,-2.437997,0.03919785923932917,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2CuCd3F12,Rb,Cs,Cu,Cd,F,True,0.75,0.0,-2.5243649999999995,0.04361068810899438,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb4Ni3BaCl12,Rb,,Ni,Ba,Cl,True,0.25,0.0,-1.5560189999999998,0.09770298687147294,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2NiBaCl6,Rb,,Ni,Ba,Cl,True,0.5,0.0,-1.8497547499999996,0.09793141037147324,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb4NiBa3Cl12,Rb,,Ni,Ba,Cl,True,0.75,1.2494,-2.171624,0.07002633387147217,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Na2Ag2Co3CuF12,Na,Ag,Co,Cu,F,True,0.25,0.0,-1.9515172499999998,0.04641512860549479,0.0,1.0,0.93,1.8,0.0,0.0,370.87,10.0,11.0,1.93,1.6,0.0,0.0,1234.93,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.98,0.5,1.97,0.0,53.5
NaAgCoCuF6,Na,Ag,Co,Cu,F,True,0.5,0.0,-1.9351339999999992,0.03608635448049835,0.0,1.0,0.93,1.8,0.0,0.0,370.87,10.0,11.0,1.93,1.6,0.0,0.0,1234.93,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Na2Ag2CoCu3F12,Na,Ag,Co,Cu,F,True,0.75,0.0,-1.8959855000000005,0.04190886398491411,0.0,1.0,0.93,1.8,0.0,0.0,370.87,10.0,11.0,1.93,1.6,0.0,0.0,1234.93,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K2Cs2Cu3SnCl12,K,Cs,Cu,Sn,Cl,True,0.25,0.0,-1.41337075,0.049597531464031785,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
KCsCuSnCl6,K,Cs,Cu,Sn,Cl,True,0.5,0.0,-1.4871195,0.08264474080659312,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2CuSn3Cl12,K,Cs,Cu,Sn,Cl,True,0.75,0.0,-1.56308675,0.05393358764915224,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb4Ca3TiCl12,Rb,,Ca,Ti,Cl,True,0.25,0.23150000000000004,-2.296517250000001,0.031914150092917204,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,2.0,4.0,1.54,1.4,0.0,2.25333333333e-05,1941.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2CaTiCl6,Rb,,Ca,Ti,Cl,True,0.5,0.014100000000000001,-2.1283250000000002,0.06256436100010188,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,2.0,4.0,1.54,1.4,0.0,2.25333333333e-05,1941.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb4CaTi3Cl12,Rb,,Ca,Ti,Cl,True,0.75,0.0,-1.9647919999999999,0.08737960231441377,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,2.0,4.0,1.54,1.4,0.0,2.25333333333e-05,1941.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2Mg3SnI12,K,Cs,Mg,Sn,I,True,0.25,2.0971,-1.2189762499999999,0.058337266049551584,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
KCsMgSnI6,K,Cs,Mg,Sn,I,True,0.5,1.7171999999999998,-1.15382925,0.047927350808778524,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
K2Cs2MgSn3I12,K,Cs,Mg,Sn,I,True,0.75,1.5107,-1.0881182500000002,0.03808143556800481,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2Mg3PbBr12,Rb,Cs,Mg,Pb,Br,True,0.25,2.9412,-1.7013145,0.03844177214220634,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.96,1.15,1.457,0.0,265.8
RbCsMgPbBr6,Rb,Cs,Mg,Pb,Br,True,0.5,2.6332,-1.62150975,0.03341782940262572,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2Cs2MgPb3Br12,Rb,Cs,Mg,Pb,Br,True,0.75,2.6580000000000004,-1.5478162500000003,0.022282636663041977,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb4Fe3NiBr12,Rb,,Fe,Ni,Br,True,0.25,0.07369999999999999,-1.1163809999999998,0.06421802807450216,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2FeNiBr6,Rb,,Fe,Ni,Br,True,0.5,0.0,-1.05901075,0.10282560219950287,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb4FeNi3Br12,Rb,,Fe,Ni,Br,True,0.75,0.0,-1.0454960000000004,0.09757767632450154,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K4Mg3TiCl12,K,,Mg,Ti,Cl,True,0.25,0.24730000000000008,-2.02365275,0.04761316381078773,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,2.0,4.0,1.54,1.4,0.0,2.25333333333e-05,1941.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2MgTiCl6,K,,Mg,Ti,Cl,True,0.5,0.0034999999999998366,-1.9449620000000003,0.0755958944167685,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,2.0,4.0,1.54,1.4,0.0,2.25333333333e-05,1941.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K4MgTi3Cl12,K,,Mg,Ti,Cl,True,0.75,0.0,-1.86975325,0.09926001852274702,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,2.0,4.0,1.54,1.4,0.0,2.25333333333e-05,1941.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
