alloy_id,A1,A2,B1,B2,X,x,formula,formula_0,formula_100,Eg,direct,dHf,dHd
Cs2CaCoBr6,Cs,,Ca,Co,Br,50,Cs2CaCoBr6,CsCaBr3,CsCoBr3,0.21329999999999993,False,-1.5859447500000001,0.0717255390050564
Cs2CaCoBr6,Cs,,Ca,Co,Br,75,Cs4CaCo3Br12,CsCaBr3,CsCoBr3,0.2612,False,-1.29275375,0.10201935983838961
KCsMgVCl6,K,Cs,Mg,V,Cl,25,K2Cs2Mg3VCl12,KCsMg2Cl6,KCsV2Cl6,0.9439000000000002,False,-2.00238425,0.030728257933974934
KCsMgVCl6,K,Cs,Mg,V,Cl,50,KCsMgVCl6,KCsMg2Cl6,KCsV2Cl6,0.39170000000000016,False,-1.88316175,0.04439648728814127
KCsMgVCl6,K,Cs,Mg,V,Cl,75,K2Cs2MgV3Cl12,KCsMg2Cl6,KCsV2Cl6,0.3254999999999999,False,-1.7650155000000005,0.051199061329804785
Rb2CoSrBr6,Rb,,Co,Sr,Br,25,Rb4Co3SrBr12,RbCoBr3,RbSrBr3,0.16659999999999997,False,-1.2636970000000005,0.12297724053283199
Rb2CoSrBr6,Rb,,Co,Sr,Br,50,Rb2CoSrBr6,RbCoBr3,RbSrBr3,0.3075,False,-1.5661732499999999,0.0951774151994984
Rb2CoSrBr6,Rb,,Co,Sr,Br,75,Rb4CoSr3Br12,RbCoBr3,RbSrBr3,0.5014000000000001,False,-1.8682492500000003,0.056680819824498574
KRbMgNiF6,K,Rb,Mg,Ni,F,25,K2Rb2Mg3NiF12,KRbMg2F6,KRbNi2F6,1.4714,False,-3.2016982500000006,0.01095962439911613
KRbMgNiF6,K,Rb,Mg,Ni,F,50,KRbMgNiF6,KRbMg2F6,KRbNi2F6,0.7073999999999999,False,-2.91307925,0.0187556985316899
KRbMgNiF6,K,Rb,Mg,Ni,F,75,K2Rb2MgNi3F12,KRbMg2F6,KRbNi2F6,0.6517999999999999,False,-2.6244772500000004,0.02394353027033258
Rb2CaCrBr6,Rb,,Ca,Cr,Br,25,Rb4Ca3CrBr12,RbCaBr3,RbCrBr3,,,,
Rb2CaCrBr6,Rb,,Ca,Cr,Br,50,Rb2CaCrBr6,RbCaBr3,RbCrBr3,0.0,False,-1.6975859999999998,0.03347523411617015
Rb2CaCrBr6,Rb,,Ca,Cr,Br,75,Rb4CaCr3Br12,RbCaBr3,RbCrBr3,0.0,False,-1.4857590000000003,0.04013660494950244
K2MnCoBr6,K,,Mn,Co,Br,25,K4Mn3CoBr12,KMnBr3,KCoBr3,0.0,False,-1.24172875,0.07059154847679894
K2MnCoBr6,K,,Mn,Co,Br,50,K2MnCoBr6,KMnBr3,KCoBr3,0.0,False,-1.14681175,0.09132365724547853
K2MnCoBr6,K,,Mn,Co,Br,75,K4MnCo3Br12,KMnBr3,KCoBr3,0.0,False,-1.05334175,0.11060876601415659
KCsCoCuF6,K,Cs,Co,Cu,F,25,K2Cs2Co3CuF12,KCsCo2F6,KCsCu2F6,0.0,False,-2.3037997500000005,0.06907158037716155
KCsCoCuF6,K,Cs,Co,Cu,F,50,KCsCoCuF6,KCsCo2F6,KCsCu2F6,0.0,False,-2.3186167499999994,0.03133290017149459
KCsCoCuF6,K,Cs,Co,Cu,F,75,K2Cs2CoCu3F12,KCsCo2F6,KCsCu2F6,0.0,False,-2.2990399999999998,0.02087300064454034
RbCsMgCaBr6,Rb,Cs,Mg,Ca,Br,25,Rb2Cs2Mg3CaBr12,RbCsMg2Br6,RbCsCa2Br6,3.0227,True,-1.8788937500000003,0.02691688410795967
RbCsMgCaBr6,Rb,Cs,Mg,Ca,Br,50,RbCsMgCaBr6,RbCsMg2Br6,RbCsCa2Br6,3.4115,True,-1.9718192500000005,0.01936971280808475
RbCsMgCaBr6,Rb,Cs,Mg,Ca,Br,75,Rb2Cs2MgCa3Br12,RbCsMg2Br6,RbCsCa2Br6,4.032,False,-2.0668572500000004,0.009154417016417948
K2MgCoCl6,K,,Mg,Co,Cl,25,K4Mg3CoCl12,KMgCl3,KCoCl3,0.4446000000000001,False,-1.8928125000000002,0.0354988192464738
K2MgCoCl6,K,,Mg,Co,Cl,50,K2MgCoCl6,KMgCl3,KCoCl3,0.3227,False,-1.6753545000000003,0.059294205288141555
K2MgCoCl6,K,,Mg,Co,Cl,75,K4MgCo3Cl12,KMgCl3,KCoCl3,0.058299999999999796,True,-1.4599924999999998,0.08015698482980849
Rb2CrCoBr6,Rb,,Cr,Co,Br,25,Rb4Cr3CoBr12,RbCrBr3,RbCoBr3,0.0,False,-1.215983,0.10532713886616962
Rb2CrCoBr6,Rb,,Cr,Co,Br,50,Rb2CrCoBr6,RbCrBr3,RbCoBr3,0.0,False,-1.1395877499999998,0.13450769582450217
Rb2CrCoBr6,Rb,,Cr,Co,Br,75,Rb4CrCo3Br12,RbCrBr3,RbCoBr3,0.0,False,-1.0543885000000004,0.14420664086616508
Cs2CrSnCl6,Cs,,Cr,Sn,Cl,25,Cs4Cr3SnCl12,CsCrCl3,CsSnCl3,0.0,False,-1.6189385,0.05544629254319933
Cs2CrSnCl6,Cs,,Cr,Sn,Cl,50,Cs2CrSnCl6,CsCrCl3,CsSnCl3,0.0,False,-1.6288352499999994,0.04500104224230661
Cs2CrSnCl6,Cs,,Cr,Sn,Cl,75,Cs4CrSn3Cl12,CsCrCl3,CsSnCl3,0.0,False,-1.6411475000000002,0.031233514325340828
KRbMgCoF6,K,Rb,Mg,Co,F,25,K2Rb2Mg3CoF12,KRbMg2F6,KRbCo2F6,0.45650000000000013,False,-3.2064722499999987,0.010512956020324538
KRbMgCoF6,K,Rb,Mg,Co,F,50,KRbMgCoF6,KRbMg2F6,KRbCo2F6,0.30710000000000015,False,-2.9261980000000003,0.014096394704852244
KRbMgCoF6,K,Rb,Mg,Co,F,75,K2Rb2MgCo3F12,KRbMg2F6,KRbCo2F6,0.3152999999999999,False,-2.6468722500000004,0.01362833754116366
Rb2MnCoCl6,Rb,,Mn,Co,Cl,25,Rb4Mn3CoCl12,RbMnCl3,RbCoCl3,0.0,False,-1.5615075000000005,0.04655424644043826
Rb2MnCoCl6,Rb,,Mn,Co,Cl,50,Rb2MnCoCl6,RbMnCl3,RbCoCl3,0.0,False,-1.4609737500000002,0.07219608275078127
Rb2MnCoCl6,Rb,,Mn,Co,Cl,75,Rb4MnCo3Cl12,RbMnCl3,RbCoCl3,0.0,False,-1.3600252500000003,0.09535860906112648
Rb2CoSnBr6,Rb,,Co,Sn,Br,25,Rb4Co3SnBr12,RbCoBr3,RbSnBr3,0.0,False,-1.0772225,0.12664993400039615
Rb2CoSnBr6,Rb,,Co,Sn,Br,50,Rb2CoSnBr6,RbCoBr3,RbSnBr3,0.07450000000000001,False,-1.179153,0.11659405213462515
Rb2CoSnBr6,Rb,,Co,Sn,Br,75,Rb4CoSn3Br12,RbCoBr3,RbSnBr3,0.1874,False,-1.2865387500000005,0.06194542847718365
K2CoCdCl6,K,,Co,Cd,Cl,25,K4Co3CdCl12,KCoCl3,KCdCl3,0.12480000000000002,True,-1.3418692499999998,0.08882342912147223
K2CoCdCl6,K,,Co,Cd,Cl,50,K2CoCdCl6,KCoCl3,KCdCl3,0.2580999999999999,True,-1.4350957499999997,0.07435077662147194
K2CoCdCl6,K,,Co,Cd,Cl,75,K4CoCd3Cl12,KCoCl3,KCdCl3,0.4808,True,-1.5309192499999997,0.057281124121471905
Rb2CoPbCl6,Rb,,Co,Pb,Cl,25,Rb4Co3PbCl12,RbCoCl3,RbPbCl3,0.3440000000000001,False,-1.3647144999999994,0.10086386987147256
Rb2CoPbCl6,Rb,,Co,Pb,Cl,50,Rb2CoPbCl6,RbCoCl3,RbPbCl3,0.3335999999999999,False,-1.4715777499999998,0.08198110437147133
Rb2CoPbCl6,Rb,,Co,Pb,Cl,75,Rb4CoPb3Cl12,RbCoCl3,RbPbCl3,0.48860000000000003,False,-1.5817842499999997,0.05310541837147431
KCsCrMnBr6,K,Cs,Cr,Mn,Br,25,K2Cs2Cr3MnBr12,KCsCr2Br6,KCsMn2Br6,0.0,False,-1.3007337499999998,0.06672694368082421
KCsCrMnBr6,K,Cs,Cr,Mn,Br,50,KCsCrMnBr6,KCsCr2Br6,KCsMn2Br6,0.0,False,-1.3131597500000005,0.07075428491214719
KCsCrMnBr6,K,Cs,Cr,Mn,Br,75,K2Cs2CrMn3Br12,KCsCr2Br6,KCsMn2Br6,0.0,False,-1.3262437500000004,0.07290601124763274
Cs2SnPbBr6,Cs,,Sn,Pb,Br,25,Cs4Sn3PbBr12,CsSnBr3,CsPbBr3,1.1662000000000001,True,-1.4444275000000002,0.004424971012898293
Cs2SnPbBr6,Cs,,Sn,Pb,Br,50,Cs2SnPbBr6,CsSnBr3,CsPbBr3,1.3858,True,-1.4592537500000002,0.005635817920337516
Cs2SnPbBr6,Cs,,Sn,Pb,Br,75,Cs4SnPb3Br12,CsSnBr3,CsPbBr3,1.7538,True,-1.4750302500000003,0.005896414827777363
K2CaCoF6,K,,Ca,Co,F,25,K4Ca3CoF12,KCaF3,KCoF3,0.5556999999999999,False,-3.3471982499999995,0.031257695978663236
K2CaCoF6,K,,Ca,Co,F,50,K2CaCoF6,KCaF3,KCoF3,0.32099999999999995,False,-3.019878,0.040024637478667024
K2CaCoF6,K,,Ca,Co,F,75,K4CaCo3F12,KCaF3,KCoF3,0.24009999999999998,False,-2.6965660000000002,0.03768464802033211
Cs2MgSnCl6,Cs,,Mg,Sn,Cl,25,Cs4Mg3SnCl12,CsMgCl3,CsSnCl3,3.3036,False,-2.01954925,0.016384303370284403
Cs2MgSnCl6,Cs,,Mg,Sn,Cl,50,Cs2MgSnCl6,CsMgCl3,CsSnCl3,2.3282999999999996,True,-1.8950259999999997,0.021481482785763006
Cs2MgSnCl6,Cs,,Mg,Sn,Cl,75,Cs4MgSn3Cl12,CsMgCl3,CsSnCl3,2.1047000000000002,True,-1.78336775,0.012031260899150631
Cs2MnPbCl6,Cs,,Mn,Pb,Cl,25,Cs4Mn3PbCl12,CsMnCl3,CsPbCl3,1.658,False,-1.69792025,0.012621573940442055
Cs2MnPbCl6,Cs,,Mn,Pb,Cl,50,Cs2MnPbCl6,CsMnCl3,CsPbCl3,1.8576,False,-1.7045059999999999,0.017088113023511653
Cs2MnPbCl6,Cs,,Mn,Pb,Cl,75,Cs4MnPb3Cl12,CsMnCl3,CsPbCl3,2.2481999999999998,False,-1.7191807500000003,0.013465652106583015
Cs2CaMnF6,Cs,,Ca,Mn,F,25,Cs4Ca3MnF12,CsCaF3,CsMnF3,3.1320000000000006,False,-3.4617305000000003,0.006729923428984819
Cs2CaMnF6,Cs,,Ca,Mn,F,50,Cs2CaMnF6,CsCaF3,CsMnF3,2.3994,False,-3.2281347499999997,0.015268596857974437
Cs2CaMnF6,Cs,,Ca,Mn,F,75,Cs4CaMn3F12,CsCaF3,CsMnF3,2.2864999999999998,False,-2.996030500000001,0.009391663047630061
Cs2CaPbBr6,Cs,,Ca,Pb,Br,25,Cs4Ca3PbBr12,CsCaBr3,CsPbBr3,3.9577999999999998,False,-2.0059980000000004,0.003674100668561664
Cs2CaPbBr6,Cs,,Ca,Pb,Br,50,Cs2CaPbBr6,CsCaBr3,CsPbBr3,2.9442,True,-1.8320632500000003,0.007004701337121055
Cs2CaPbBr6,Cs,,Ca,Pb,Br,75,Cs4CaPb3Br12,CsCaBr3,CsPbBr3,2.6502,False,-1.6608902500000007,0.007349579270928164
KRbMnCdF6,K,Rb,Mn,Cd,F,25,K2Rb2Mn3CdF12,KRbMn2F6,KRbCd2F6,0.8839999999999999,False,-2.74661575,0.02353459454763307
KRbMnCdF6,K,Rb,Mn,Cd,F,50,KRbMnCdF6,KRbMn2F6,KRbCd2F6,0.496,True,-2.7075839999999993,0.03005096069130353
KRbMnCdF6,K,Rb,Mn,Cd,F,75,K2Rb2MnCd3F12,KRbMn2F6,KRbCd2F6,0.5368999999999999,True,-2.6712485000000004,0.024442220668317916
KCsCoNiCl6,K,Cs,Co,Ni,Cl,25,K2Cs2Co3NiCl12,KCsCo2Cl6,KCsNi2Cl6,0.043400000000000105,True,-1.2627740000000003,0.11665339712147249
KCsCoNiCl6,K,Cs,Co,Ni,Cl,50,KCsCoNiCl6,KCsCo2Cl6,KCsNi2Cl6,0.0,False,-1.2646717500000002,0.11928623412147354
KCsCoNiCl6,K,Cs,Co,Ni,Cl,75,K2Cs2CoNi3Cl12,KCsCo2Cl6,KCsNi2Cl6,0.0,False,-1.2778522499999994,0.11063632112147292
Cs2MgSnF6,Cs,,Mg,Sn,F,25,Cs4Mg3SnF12,CsMgF3,CsSnF3,4.6048,False,-3.2215155,0.062291323296499
Cs2MgSnF6,Cs,,Mg,Sn,F,50,Cs2MgSnF6,CsMgF3,CsSnF3,3.4778000000000002,False,-3.03831175,0.06112696553099628
Cs2MgSnF6,Cs,,Mg,Sn,F,75,Cs4MgSn3F12,CsMgF3,CsSnF3,3.1115000000000004,False,-2.8778379999999997,0.03723260776549431
RbCsCaCoI6,Rb,Cs,Ca,Co,I,25,Rb2Cs2Ca3CoI12,RbCsCa2I6,RbCsCo2I6,0.4194,True,-1.4079025,0.0711490444569911
RbCsCaCoI6,Rb,Cs,Ca,Co,I,50,RbCsCaCoI6,RbCsCa2I6,RbCsCo2I6,0.1633,False,-1.12839025,0.1195407942903235
RbCsCaCoI6,Rb,Cs,Ca,Co,I,75,Rb2Cs2CaCo3I12,RbCsCa2I6,RbCsCo2I6,0.0,False,-0.8542102499999998,0.16260029412365773
Cs2VBaCl6,Cs,,V,Ba,Cl,25,Cs4V3BaCl12,CsVCl3,CsBaCl3,0.22009999999999996,False,-1.87073325,0.06522956587147366
Cs2VBaCl6,Cs,,V,Ba,Cl,50,Cs2VBaCl6,CsVCl3,CsBaCl3,0.4146000000000001,False,-2.07166375,0.06711934037147316
Cs2VBaCl6,Cs,,V,Ba,Cl,75,Cs4VBa3Cl12,CsVCl3,CsBaCl3,1.1728999999999998,False,-2.2956244999999997,0.04597886487147118
Cs2CrCoI6,Cs,,Cr,Co,I,25,Cs4Cr3CoI12,CsCrI3,CsCoI3,0.0,False,-0.8155595000000005,0.15539439254032716
Cs2CrCoI6,Cs,,Cr,Co,I,50,Cs2CrCoI6,CsCrI3,CsCoI3,0.0,False,-0.7513707500000002,0.1761163038736573
Cs2CrCoI6,Cs,,Cr,Co,I,75,Cs4CrCo3I12,CsCrI3,CsCoI3,0.0,False,-0.6859795000000002,0.17717754049865686
Rb2MnPbCl6,Rb,,Mn,Pb,Cl,25,Rb4Mn3PbCl12,RbMnCl3,RbPbCl3,1.6765999999999999,False,-1.6648209999999999,0.02832717094044046
Rb2MnPbCl6,Rb,,Mn,Pb,Cl,50,Rb2MnPbCl6,RbMnCl3,RbPbCl3,1.8683,False,-1.6732329999999997,0.030109681750784212
Rb2MnPbCl6,Rb,,Mn,Pb,Cl,75,Rb4MnPb3Cl12,RbMnCl3,RbPbCl3,2.3907000000000003,False,-1.6839330000000003,0.0258485820611285
Cs2MnCdCl6,Cs,,Mn,Cd,Cl,25,Cs4Mn3CdCl12,CsMnCl3,CsCdCl3,1.0202000000000002,False,-1.6833062500000004,0.016041468894988142
Cs2MnCdCl6,Cs,,Mn,Cd,Cl,50,Cs2MnCdCl6,CsMnCl3,CsCdCl3,0.6051999999999997,False,-1.6791812499999998,0.020024652932605136
Cs2MnCdCl6,Cs,,Mn,Cd,Cl,75,Cs4MnCd3Cl12,CsMnCl3,CsCdCl3,0.7733000000000001,False,-1.6770144999999999,0.021651372061128438
K2MgMnCl6,K,,Mg,Mn,Cl,25,K4Mg3MnCl12,KMgCl3,KMnCl3,2.6275,False,-1.9931405000000004,0.01448444318612907
K2MgMnCl6,K,,Mg,Mn,Cl,50,K2MgMnCl6,KMgCl3,KMnCl3,1.7638,False,-1.8770717500000003,0.016169757667452878
K2MgMnCl6,K,,Mg,Mn,Cl,75,K4MgMn3Cl12,KMgCl3,KMnCl3,1.607,False,-1.7616465,0.017211572148774223
Cs2CoCdI6,Cs,,Co,Cd,I,25,Cs4Co3CdI12,CsCoI3,CsCdI3,0.0,False,-0.7095762500000002,0.1744910326236564
Cs2CoCdI6,Cs,,Co,Cd,I,50,Cs2CoCdI6,CsCoI3,CsCdI3,0.0,False,-0.8150714999999998,0.15423603812365583
Cs2CoCdI6,Cs,,Co,Cd,I,75,Cs4CoCd3I12,CsCoI3,CsCdI3,0.34539999999999993,False,-0.9288997999999996,0.1161756851653224
Rb2CoPbBr6,Rb,,Co,Pb,Br,25,Rb4Co3PbBr12,RbCoBr3,RbPbBr3,0.15849999999999997,False,-1.0878335,0.11734882703283178
Rb2CoPbBr6,Rb,,Co,Pb,Br,50,Rb2CoPbBr6,RbCoBr3,RbPbBr3,0.3061999999999999,False,-1.2071885000000002,0.09117833819949794
Rb2CoPbBr6,Rb,,Co,Pb,Br,75,Rb4CoPb3Br12,RbCoBr3,RbPbBr3,0.4574,False,-1.32716025,0.0574773743244954
Cs2CrSnBr6,Cs,,Cr,Sn,Br,25,Cs4Cr3SnBr12,CsCrBr3,CsSnBr3,0.0,False,-1.340742,0.051297863542066224
Cs2CrSnBr6,Cs,,Cr,Sn,Br,50,Cs2CrSnBr6,CsCrBr3,CsSnBr3,0.0,False,-1.3627877499999996,0.039969096967958695
Cs2CrSnBr6,Cs,,Cr,Sn,Br,75,Cs4CrSn3Br12,CsCrBr3,CsSnBr3,0.0,False,-1.3905704999999997,0.022903330393850396
K2MgCoBr6,K,,Mg,Co,Br,25,K4Mg3CoBr12,KMgBr3,KCoBr3,0.42149999999999993,False,-1.5562442500000002,0.0677447996578362
K2MgCoBr6,K,,Mg,Co,Br,50,K2MgCoBr6,KMgBr3,KCoBr3,0.25700000000000006,True,-1.3556632499999999,0.09025132469950226
K2MgCoBr6,K,,Mg,Co,Br,75,K4MgCo3Br12,KMgBr3,KCoBr3,0.09460000000000002,False,-1.157704,0.11013609974116934
KRbNiZnF6,K,Rb,Ni,Zn,F,25,K2Rb2Ni3ZnF12,KRbNi2F6,KRbZn2F6,0.6059000000000001,False,-2.4354869999999997,0.027524390145333477
KRbNiZnF6,K,Rb,Ni,Zn,F,50,KRbNiZnF6,KRbNi2F6,KRbZn2F6,0.6673,False,-2.5340130000000003,0.028049259811999683
KRbNiZnF6,K,Rb,Ni,Zn,F,75,K2Rb2NiZn3F12,KRbNi2F6,KRbZn2F6,1.3138,False,-2.632954,0.027704055666163185
Rb2MnNiCl6,Rb,,Mn,Ni,Cl,25,Rb4Mn3NiCl12,RbMnCl3,RbNiCl3,0.0,False,-1.5607305000000005,0.048967773440436346
Rb2MnNiCl6,Rb,,Mn,Ni,Cl,50,Rb2MnNiCl6,RbMnCl3,RbNiCl3,,,,
Rb2MnNiCl6,Rb,,Mn,Ni,Cl,75,Rb4MnNi3Cl12,RbMnCl3,RbNiCl3,0.0,False,-1.3894705000000003,0.05862985006112842
K2CoCdBr6,K,,Co,Cd,Br,25,K4Co3CdBr12,KCoBr3,KCdBr3,0.2136,False,-1.0606002500000002,0.11467776269950214
K2CoCdBr6,K,,Co,Cd,Br,50,K2CoCdBr6,KCoBr3,KCdBr3,0.26280000000000003,True,-1.16050075,0.10028965061616901
K2CoCdBr6,K,,Co,Cd,Br,75,K4CoCd3Br12,KCoBr3,KCdBr3,0.427,False,-1.2597047499999998,0.0865980385328351
RbCsCoNiCl6,Rb,Cs,Co,Ni,Cl,25,Rb2Cs2Co3NiCl12,RbCsCo2Cl6,RbCsNi2Cl6,0.018799999999999928,False,-1.2598955000000003,0.13550570762147185
RbCsCoNiCl6,Rb,Cs,Co,Ni,Cl,50,RbCsCoNiCl6,RbCsCo2Cl6,RbCsNi2Cl6,,,,
RbCsCoNiCl6,Rb,Cs,Co,Ni,Cl,75,Rb2Cs2CoNi3Cl12,RbCsCo2Cl6,RbCsNi2Cl6,0.0,False,-1.2742952499999993,0.11218592162147267
Cs2CrSrCl6,Cs,,Cr,Sr,Cl,25,Cs4Cr3SrCl12,CsCrCl3,CsSrCl3,0.17389999999999972,False,-1.8301990000000004,0.05541543227860579
Cs2CrSrCl6,Cs,,Cr,Sr,Cl,50,Cs2CrSrCl6,CsCrCl3,CsSrCl3,0.15669999999999984,False,-2.0239304999999996,0.07345320485240414
Cs2CrSrCl6,Cs,,Cr,Sr,Cl,75,Cs4CrSr3Cl12,CsCrCl3,CsSrCl3,0.0,False,-2.259814,0.04933897742620186
Cs2CoCdF6,Cs,,Co,Cd,F,25,Cs4Co3CdF12,CsCoF3,CsCdF3,0.2851999999999997,False,-2.386368,0.05082449672866041
Cs2CoCdF6,Cs,,Co,Cd,F,50,Cs2CoCdF6,CsCoF3,CsCdF3,0.04859999999999998,False,-2.4678912499999996,0.043911820645325506
Cs2CoCdF6,Cs,,Co,Cd,F,75,Cs4CoCd3F12,CsCoF3,CsCdF3,0.3973,True,-2.5626709999999995,0.023742644561995263
RbCsCoSnBr6,Rb,Cs,Co,Sn,Br,25,Rb2Cs2Co3SnBr12,RbCsCo2Br6,RbCsSn2Br6,0.0,False,-1.0934125,0.13130602650039602
RbCsCoSnBr6,Rb,Cs,Co,Sn,Br,50,RbCsCoSnBr6,RbCsCo2Br6,RbCsSn2Br6,0.0,False,-1.1945390000000002,0.1220541446346255
RbCsCoSnBr6,Rb,Cs,Co,Sn,Br,75,Rb2Cs2CoSn3Br12,RbCsCo2Br6,RbCsSn2Br6,0.09919999999999995,False,-1.3045947499999997,0.06473552097718382
Rb2CuPbCl6,Rb,,Cu,Pb,Cl,25,Rb4Cu3PbCl12,RbCuCl3,RbPbCl3,0.0,False,-1.4019442499999997,0.018838445038141582
Rb2CuPbCl6,Rb,,Cu,Pb,Cl,50,Rb2CuPbCl6,RbCuCl3,RbPbCl3,0.0,False,-1.48681075,0.0347127508714733
Rb2CuPbCl6,Rb,,Cu,Pb,Cl,75,Rb4CuPb3Cl12,RbCuCl3,RbPbCl3,0.0,False,-1.5772087499999998,0.038838458121473796
K2CrCdCl6,K,,Cr,Cd,Cl,25,K4Cr3CdCl12,KCrCl3,KCdCl3,0.0,False,-1.5780065000000008,0.04064878820480278
K2CrCdCl6,K,,Cr,Cd,Cl,50,K2CrCdCl6,KCrCl3,KCdCl3,0.0,False,-1.5869847500000003,0.04784308203813614
K2CrCdCl6,K,,Cr,Cd,Cl,75,K4CrCd3Cl12,KCrCl3,KCdCl3,0.0,False,-1.59414625,0.05674477682980639
Rb2VPbCl6,Rb,,V,Pb,Cl,25,Rb4V3PbCl12,RbVCl3,RbPbCl3,0.3593000000000002,True,-1.6559462499999995,0.029165675371475963
Rb2VPbCl6,Rb,,V,Pb,Cl,50,Rb2VPbCl6,RbVCl3,RbPbCl3,0.21930000000000005,False,-1.6615917499999995,0.03200650537147487
Rb2VPbCl6,Rb,,V,Pb,Cl,75,Rb4VPb3Cl12,RbVCl3,RbPbCl3,0.7295,False,-1.6802887499999997,0.021795835371473782
KRbMgMnCl6,K,Rb,Mg,Mn,Cl,25,K2Rb2Mg3MnCl12,KRbMg2Cl6,KRbMn2Cl6,2.5847,False,-1.9985555000000002,0.019784936936129593
KRbMgMnCl6,K,Rb,Mg,Mn,Cl,50,KRbMgMnCl6,KRbMg2Cl6,KRbMn2Cl6,1.6891999999999998,False,-1.882355,0.0216192241674511
KRbMgMnCl6,K,Rb,Mg,Mn,Cl,75,K2Rb2MgMn3Cl12,KRbMg2Cl6,KRbMn2Cl6,1.5153,False,-1.7670594999999998,0.022531288648774073
Cs2MnSrF6,Cs,,Mn,Sr,F,25,Cs4Mn3SrF12,CsMnF3,CsSrF3,2.3033,False,-2.9844047500000004,0.019004561047629487
Cs2MnSrF6,Cs,,Mn,Sr,F,50,Cs2MnSrF6,CsMnF3,CsSrF3,2.3246,False,-3.1957457499999995,0.04363189285797198
Cs2MnSrF6,Cs,,Mn,Sr,F,75,Cs4MnSr3F12,CsMnF3,CsSrF3,2.8502,False,-3.4194562500000005,0.02863419216831531
RbCsCoCuCl6,Rb,Cs,Co,Cu,Cl,25,Rb2Cs2Co3CuCl12,RbCsCo2Cl6,RbCsCu2Cl6,0.0,False,-1.3018765,0.08710462862147317
RbCsCoCuCl6,Rb,Cs,Co,Cu,Cl,50,RbCsCoCuCl6,RbCsCo2Cl6,RbCsCu2Cl6,0.0,False,-1.3069537499999995,0.0650842146214714
RbCsCoCuCl6,Rb,Cs,Co,Cu,Cl,75,Rb2Cs2CoCu3Cl12,RbCsCo2Cl6,RbCsCu2Cl6,0.05590000000000006,False,-1.3410504999999997,0.012340078538140009
K2CrCoCl6,K,,Cr,Co,Cl,25,K4Cr3CoCl12,KCrCl3,KCoCl3,0.0,False,-1.50367575,0.09938715745480398
K2CrCoCl6,K,,Cr,Co,Cl,50,K2CrCoCl6,KCrCl3,KCoCl3,0.0,False,-1.4282087499999996,0.11169269070480414
K2CrCoCl6,K,,Cr,Co,Cl,75,K4CrCo3Cl12,KCrCl3,KCoCl3,0.0,False,-1.3466655000000003,0.09773716887147188
Rb2NiCdF6,Rb,,Ni,Cd,F,25,Rb4Ni3CdF12,RbNiF3,RbCdF3,0.5509999999999999,False,-2.4031759999999998,0.026653351478667098
Rb2NiCdF6,Rb,,Ni,Cd,F,50,Rb2NiCdF6,RbNiF3,RbCdF3,0.5748,False,-2.47541425,0.034868052478664424
Rb2NiCdF6,Rb,,Ni,Cd,F,75,Rb4NiCd3F12,RbNiF3,RbCdF3,1.2911,False,-2.5596282500000003,0.023757308978662905
Rb2CrMnCl6,Rb,,Cr,Mn,Cl,25,Rb4Cr3MnCl12,RbCrCl3,RbMnCl3,0.0,False,-1.6079315000000007,0.04730076781112924
Rb2CrMnCl6,Rb,,Cr,Mn,Cl,50,Rb2CrMnCl6,RbCrCl3,RbMnCl3,0.0,False,-1.6197312500000003,0.0447414819174492
Rb2CrMnCl6,Rb,,Cr,Mn,Cl,75,Rb4CrMn3Cl12,RbCrCl3,RbMnCl3,0.0,False,-1.6320592499999997,0.04165394602377148
RbCsCaSnCl6,Rb,Cs,Ca,Sn,Cl,25,Rb2Cs2Ca3SnCl12,RbCsCa2Cl6,RbCsSn2Cl6,3.9095,False,-2.27124175,0.009971192278299679
RbCsCaSnCl6,Rb,Cs,Ca,Sn,Cl,50,RbCsCaSnCl6,RbCsCa2Cl6,RbCsSn2Cl6,,,,
RbCsCaSnCl6,Rb,Cs,Ca,Sn,Cl,75,Rb2Cs2CaSn3Cl12,RbCsCa2Cl6,RbCsSn2Cl6,2.3391,False,-1.8520779999999994,0.015439998774152919
RbCsCaSrF6,Rb,Cs,Ca,Sr,F,25,Rb2Cs2Ca3SrF12,RbCsCa2F6,RbCsSr2F6,6.3728,False,-3.667676500000001,0.016064501369665862
RbCsCaSrF6,Rb,Cs,Ca,Sr,F,50,RbCsCaSrF6,RbCsCa2F6,RbCsSr2F6,,,,
RbCsCaSrF6,Rb,Cs,Ca,Sr,F,75,Rb2Cs2CaSr3F12,RbCsCa2F6,RbCsSr2F6,6.1061,True,-3.639766499999999,0.036100137978662517
Rb2MgCoF6,Rb,,Mg,Co,F,25,Rb4Mg3CoF12,RbMgF3,RbCoF3,0.5254000000000001,False,-3.1912607499999996,0.007202058978661441
Rb2MgCoF6,Rb,,Mg,Co,F,50,Rb2MgCoF6,RbMgF3,RbCoF3,0.3519000000000001,False,-2.9128345,0.0052139026453295045
Rb2MgCoF6,Rb,,Mg,Co,F,75,Rb4MgCo3F12,RbMgF3,RbCoF3,0.2876000000000001,False,-2.6349175000000002,0.0018017628536641794
Rb2CoSnI6,Rb,,Co,Sn,I,25,Rb4Co3SnI12,RbCoI3,RbSnI3,0.0,False,-0.6839802500000001,0.15635224504955136
